0.00157,BAD,22/07/2005,0.00157,2005-07-22,-1071607778,0,Row yielded no match during lookup.

0.00157,BAD,23/07/2005,0.00157,2005-07-23,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,24/07/2005,0.00156,2005-07-24,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,25/07/2005,0.00156,2005-07-25,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,26/07/2005,0.00156,2005-07-26,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,27/07/2005,0.00156,2005-07-27,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,28/07/2005,0.00156,2005-07-28,-1071607778,0,Row yielded no match during lookup.

0.00156,BAD,29/07/2005,0.00156,2005-07-29,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,30/07/2005,0.00155,2005-07-30,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,31/07/2005,0.00155,2005-07-31,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,01/08/2005,0.00155,2005-08-01,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,02/08/2005,0.00155,2005-08-02,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,03/08/2005,0.00155,2005-08-03,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,04/08/2005,0.00155,2005-08-04,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,05/08/2005,0.00155,2005-08-05,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,06/08/2005,0.00155,2005-08-06,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,07/08/2005,0.00155,2005-08-07,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,08/08/2005,0.00155,2005-08-08,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,09/08/2005,0.00155,2005-08-09,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,10/08/2005,0.00155,2005-08-10,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,11/08/2005,0.00155,2005-08-11,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,12/08/2005,0.00155,2005-08-12,-1071607778,0,Row yielded no match during lookup.

0.00155,BAD,13/08/2005,0.00155,2005-08-13,-1071607778,0,Row yielded no match during lookup.

0.00154321,BAD,14/08/2005,0.00154,2005-08-14,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,15/08/2005,0.00154,2005-08-15,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,16/08/2005,0.00154,2005-08-16,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,17/08/2005,0.00154,2005-08-17,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,18/08/2005,0.00154,2005-08-18,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,19/08/2005,0.00154,2005-08-19,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,20/08/2005,0.00154,2005-08-20,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,21/08/2005,0.00154,2005-08-21,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,22/08/2005,0.00154,2005-08-22,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,23/08/2005,0.00154,2005-08-23,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,24/08/2005,0.00154,2005-08-24,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,25/08/2005,0.00154,2005-08-25,-1071607778,0,Row yielded no match during lookup.

0.00154,BAD,26/08/2005,0.00154,2005-08-26,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,27/08/2005,0.00153,2005-08-27,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,28/08/2005,0.00153,2005-08-28,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,29/08/2005,0.00153,2005-08-29,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,30/08/2005,0.00153,2005-08-30,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,31/08/2005,0.00153,2005-08-31,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,01/09/2005,0.00153,2005-09-01,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,02/09/2005,0.00153,2005-09-02,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,03/09/2005,0.00153,2005-09-03,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,04/09/2005,0.00153,2005-09-04,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,05/09/2005,0.00153,2005-09-05,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,06/09/2005,0.00153,2005-09-06,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,07/09/2005,0.00153,2005-09-07,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,08/09/2005,0.00153,2005-09-08,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,09/09/2005,0.00153,2005-09-09,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,10/09/2005,0.00153,2005-09-10,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,11/09/2005,0.00153,2005-09-11,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,12/09/2005,0.00153,2005-09-12,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,13/09/2005,0.00153,2005-09-13,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,14/09/2005,0.00153,2005-09-14,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,15/09/2005,0.00153,2005-09-15,-1071607778,0,Row yielded no match during lookup.

0.00153,BAD,16/09/2005,0.00153,2005-09-16,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,17/09/2005,0.00152,2005-09-17,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,18/09/2005,0.00152,2005-09-18,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,19/09/2005,0.00152,2005-09-19,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,20/09/2005,0.00152,2005-09-20,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,21/09/2005,0.00152,2005-09-21,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,22/09/2005,0.00152,2005-09-22,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,23/09/2005,0.00152,2005-09-23,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,24/09/2005,0.00152,2005-09-24,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,25/09/2005,0.00152,2005-09-25,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,26/09/2005,0.00152,2005-09-26,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,27/09/2005,0.00152,2005-09-27,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,28/09/2005,0.00152,2005-09-28,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,29/09/2005,0.00152,2005-09-29,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,30/09/2005,0.00152,2005-09-30,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,01/10/2005,0.00152,2005-10-01,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,02/10/2005,0.00152,2005-10-02,-1071607778,0,Row yielded no match during lookup.

0.00152,BAD,03/10/2005,0.00152,2005-10-03,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,04/10/2005,0.00151,2005-10-04,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,05/10/2005,0.00151,2005-10-05,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,06/10/2005,0.00151,2005-10-06,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,07/10/2005,0.00151,2005-10-07,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,08/10/2005,0.00151,2005-10-08,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,09/10/2005,0.00151,2005-10-09,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,10/10/2005,0.00151,2005-10-10,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,11/10/2005,0.00151,2005-10-11,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,12/10/2005,0.00151,2005-10-12,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,13/10/2005,0.00151,2005-10-13,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,14/10/2005,0.00151,2005-10-14,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,15/10/2005,0.00151,2005-10-15,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,16/10/2005,0.00151,2005-10-16,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,17/10/2005,0.00151,2005-10-17,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,18/10/2005,0.00151,2005-10-18,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,19/10/2005,0.00151,2005-10-19,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,20/10/2005,0.00151,2005-10-20,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,21/10/2005,0.00151,2005-10-21,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,22/10/2005,0.00151,2005-10-22,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,23/10/2005,0.00150539,2005-10-23,-1071607778,0,Row yielded no match during lookup.

0.00151,BAD,24/10/2005,0.00151,2005-10-24,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,25/10/2005,0.0015,2005-10-25,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,26/10/2005,0.0015,2005-10-26,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,27/10/2005,0.0015,2005-10-27,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,28/10/2005,0.0015,2005-10-28,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,29/10/2005,0.0015,2005-10-29,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,30/10/2005,0.0015,2005-10-30,-1071607778,0,Row yielded no match during lookup.

1.500938E-3,BAD,31/10/2005,0.0015,2005-10-31,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,01/11/2005,0.0015,2005-11-01,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,02/11/2005,0.0015,2005-11-02,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,03/11/2005,0.0015,2005-11-03,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,04/11/2005,0.0015,2005-11-04,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,05/11/2005,0.0015,2005-11-05,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,06/11/2005,0.0015,2005-11-06,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,07/11/2005,0.0015,2005-11-07,-1071607778,0,Row yielded no match during lookup.

0.0015,BAD,08/11/2005,0.0015,2005-11-08,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,09/11/2005,1.4900001E-3,2005-11-09,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,10/11/2005,1.4900001E-3,2005-11-10,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,11/11/2005,1.4900001E-3,2005-11-11,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,12/11/2005,1.4900001E-3,2005-11-12,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,13/11/2005,1.4900001E-3,2005-11-13,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,14/11/2005,1.4900001E-3,2005-11-14,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,15/11/2005,1.4900001E-3,2005-11-15,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,16/11/2005,1.4900001E-3,2005-11-16,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,17/11/2005,1.4900001E-3,2005-11-17,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,18/11/2005,1.4900001E-3,2005-11-18,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,19/11/2005,1.4900001E-3,2005-11-19,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,20/11/2005,1.4900001E-3,2005-11-20,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,21/11/2005,1.4900001E-3,2005-11-21,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,22/11/2005,1.4900001E-3,2005-11-22,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,23/11/2005,1.4900001E-3,2005-11-23,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,24/11/2005,1.4900001E-3,2005-11-24,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,25/11/2005,1.4900001E-3,2005-11-25,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,26/11/2005,1.4900001E-3,2005-11-26,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,27/11/2005,1.4900001E-3,2005-11-27,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,28/11/2005,1.4900001E-3,2005-11-28,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,29/11/2005,1.4900001E-3,2005-11-29,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,30/11/2005,1.4900001E-3,2005-11-30,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,01/12/2005,1.4900001E-3,2005-12-01,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,02/12/2005,1.4900001E-3,2005-12-02,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,03/12/2005,1.4900001E-3,2005-12-03,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,04/12/2005,1.4900001E-3,2005-12-04,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,05/12/2005,1.4900001E-3,2005-12-05,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,06/12/2005,1.4900001E-3,2005-12-06,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,07/12/2005,1.4900001E-3,2005-12-07,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,08/12/2005,1.4900001E-3,2005-12-08,-1071607778,0,Row yielded no match during lookup.

1.4900001E-3,BAD,09/12/2005,1.4900001E-3,2005-12-09,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,10/12/2005,0.00148,2005-12-10,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,11/12/2005,0.00148,2005-12-11,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,12/12/2005,0.00148,2005-12-12,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,13/12/2005,0.00148,2005-12-13,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,14/12/2005,0.00148,2005-12-14,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,15/12/2005,0.00148,2005-12-15,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,16/12/2005,0.00148,2005-12-16,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,17/12/2005,0.00148,2005-12-17,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,18/12/2005,0.00148,2005-12-18,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,19/12/2005,0.00148,2005-12-19,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,20/12/2005,0.00148,2005-12-20,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,21/12/2005,0.00148,2005-12-21,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,22/12/2005,0.00148,2005-12-22,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,23/12/2005,0.00148,2005-12-23,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,24/12/2005,0.00148,2005-12-24,-1071607778,0,Row yielded no match during lookup.

0.00148,BAD,25/12/2005,0.00148,2005-12-25,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,26/12/2005,0.00147,2005-12-26,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,27/12/2005,0.00147,2005-12-27,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,28/12/2005,0.00147,2005-12-28,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,29/12/2005,0.00147,2005-12-29,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,30/12/2005,0.00147,2005-12-30,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,31/12/2005,0.00147,2005-12-31,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,01/01/2006,0.00147,2006-01-01,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,02/01/2006,0.00147,2006-01-02,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,03/01/2006,0.00147,2006-01-03,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,04/01/2006,0.00147,2006-01-04,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,05/01/2006,0.00147,2006-01-05,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,06/01/2006,0.00147,2006-01-06,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,07/01/2006,0.00147,2006-01-07,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,08/01/2006,0.00147,2006-01-08,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,09/01/2006,1.4600001E-3,2006-01-09,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,10/01/2006,1.4600001E-3,2006-01-10,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,11/01/2006,1.4600001E-3,2006-01-11,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,12/01/2006,1.4600001E-3,2006-01-12,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,13/01/2006,1.4600001E-3,2006-01-13,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,14/01/2006,1.4600001E-3,2006-01-14,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,15/01/2006,1.4600001E-3,2006-01-15,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,16/01/2006,0.00147,2006-01-16,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,17/01/2006,0.00147,2006-01-17,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,18/01/2006,0.00147,2006-01-18,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,19/01/2006,0.00147,2006-01-19,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,20/01/2006,0.00147,2006-01-20,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,21/01/2006,0.00147,2006-01-21,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,22/01/2006,0.00147,2006-01-22,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,23/01/2006,0.00147,2006-01-23,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,24/01/2006,0.00147,2006-01-24,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,25/01/2006,0.00147,2006-01-25,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,26/01/2006,0.00147,2006-01-26,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,27/01/2006,0.00147,2006-01-27,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,28/01/2006,0.00147,2006-01-28,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,29/01/2006,0.00147,2006-01-29,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,30/01/2006,0.00147,2006-01-30,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,31/01/2006,0.00147,2006-01-31,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,01/02/2006,0.00147,2006-02-01,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,02/02/2006,0.00147,2006-02-02,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,03/02/2006,0.00147,2006-02-03,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,04/02/2006,0.00147,2006-02-04,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,05/02/2006,0.00147,2006-02-05,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,06/02/2006,0.00147,2006-02-06,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,07/02/2006,0.00147,2006-02-07,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,08/02/2006,0.00147,2006-02-08,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,09/02/2006,0.00147,2006-02-09,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,10/02/2006,0.00147,2006-02-10,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,11/02/2006,0.00147,2006-02-11,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,12/02/2006,0.00147,2006-02-12,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,13/02/2006,0.00147,2006-02-13,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,14/02/2006,0.00147,2006-02-14,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,15/02/2006,0.00147,2006-02-15,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,16/02/2006,0.00147,2006-02-16,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,17/02/2006,0.00147,2006-02-17,-1071607778,0,Row yielded no match during lookup.

0.00147,BAD,18/02/2006,0.00147,2006-02-18,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,19/02/2006,1.4600001E-3,2006-02-19,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,20/02/2006,1.4600001E-3,2006-02-20,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,21/02/2006,1.4600001E-3,2006-02-21,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,22/02/2006,1.4600001E-3,2006-02-22,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,23/02/2006,1.4600001E-3,2006-02-23,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,24/02/2006,1.4600001E-3,2006-02-24,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,25/02/2006,1.461775E-3,2006-02-25,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,26/02/2006,1.4600001E-3,2006-02-26,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,27/02/2006,1.4600001E-3,2006-02-27,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,28/02/2006,1.4600001E-3,2006-02-28,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,01/03/2006,1.4600001E-3,2006-03-01,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,02/03/2006,1.4600001E-3,2006-03-02,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,03/03/2006,1.4600001E-3,2006-03-03,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,04/03/2006,1.4600001E-3,2006-03-04,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,05/03/2006,1.4600001E-3,2006-03-05,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,06/03/2006,1.4600001E-3,2006-03-06,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,07/03/2006,1.4600001E-3,2006-03-07,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,08/03/2006,1.4600001E-3,2006-03-08,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,09/03/2006,1.4600001E-3,2006-03-09,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,10/03/2006,1.4600001E-3,2006-03-10,-1071607778,0,Row yielded no match during lookup.

1.4600001E-3,BAD,11/03/2006,1.4600001E-3,2006-03-11,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,12/03/2006,0.00145,2006-03-12,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,13/03/2006,0.00145,2006-03-13,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,14/03/2006,0.00145,2006-03-14,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,15/03/2006,0.00145,2006-03-15,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,16/03/2006,0.00145,2006-03-16,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,17/03/2006,0.00145,2006-03-17,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,18/03/2006,0.00145,2006-03-18,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,19/03/2006,0.00145,2006-03-19,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,20/03/2006,0.00145,2006-03-20,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,21/03/2006,0.00145,2006-03-21,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,22/03/2006,0.00145,2006-03-22,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,23/03/2006,0.00145,2006-03-23,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,24/03/2006,0.00145,2006-03-24,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,25/03/2006,0.00145,2006-03-25,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,26/03/2006,0.00145,2006-03-26,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,27/03/2006,0.00145,2006-03-27,-1071607778,0,Row yielded no match during lookup.

0.00145,BAD,28/03/2006,1.451758E-3,2006-03-28,-1071607778,0,Row yielded no match during lookup.

